rep,replay_gen,replay_rep,max_update,best_org_fitness,best_org_id,update,evaluations,test_estimations,found_solution,pop_training_coverage,max_approx_agg_score,num_unique_selected,entropy_selected_ids,parents_training_coverage,training_coverage_loss
305,gen_1,rep_063,199,75,29,199,10000000,0,0,100,75,259,7.75569,100,0
305,gen_1,rep_064,199,75,0,199,10000000,0,0,100,75,313,8.11168,100,0
305,gen_1,rep_065,199,83,4,199,10000000,0,0,100,83,275,7.86175,100,0
305,gen_1,rep_066,199,85,404,199,10000000,0,0,100,85,181,5.51396,100,0
305,gen_1,rep_067,199,75,0,199,10000000,0,0,100,75,313,8.13845,100,0
305,gen_1,rep_068,199,76,0,199,10000000,0,0,100,76,327,8.18152,100,0
305,gen_1,rep_069,199,75,0,199,10000000,0,0,100,75,319,8.14663,100,0
305,gen_1,rep_070,199,77,6,199,10000000,0,0,100,77,268,7.83257,100,0
305,gen_1,rep_071,199,77,150,199,10000000,0,0,100,77,253,7.73461,100,0
305,gen_1,rep_072,199,75,0,199,10000000,0,0,100,75,314,8.12152,100,0
305,gen_1,rep_073,199,75,1,199,10000000,0,0,100,75,320,8.1589,100,0
305,gen_1,rep_074,199,87,2,199,10000000,0,0,100,87,265,7.80212,100,0
305,gen_1,rep_075,199,75,0,199,10000000,0,0,100,75,327,8.18087,100,0
305,gen_1,rep_076,199,79,109,199,10000000,0,0,100,79,272,7.85277,100,0
305,gen_1,rep_077,199,80,31,199,10000000,0,0,100,80,256,7.70325,100,0
305,gen_1,rep_078,199,75,0,199,10000000,0,0,100,75,295,8.03654,100,0
305,gen_1,rep_079,199,75,2,199,10000000,0,0,100,75,300,8.05023,100,0
305,gen_1,rep_080,199,85,0,199,10000000,0,0,100,85,294,8.00872,100,0
305,gen_1,rep_081,199,75,1,199,10000000,0,0,100,75,304,8.09098,100,0
305,gen_1,rep_082,199,75,4,199,10000000,0,0,100,75,304,8.06801,100,0
305,gen_1,rep_083,199,75,0,199,10000000,0,0,100,75,305,8.08872,100,0
305,gen_1,rep_084,199,75,0,199,10000000,0,0,100,75,320,8.15045,100,0
305,gen_1,rep_085,199,78,1,199,10000000,0,0,100,78,312,8.11793,100,0
305,gen_1,rep_086,199,85,2,199,10000000,0,0,100,85,261,7.81184,100,0
305,gen_1,rep_087,199,85,0,199,10000000,0,0,100,85,302,8.04826,100,0
305,gen_1,rep_088,199,87,12,199,10000000,0,0,100,87,281,7.96068,100,0
305,gen_1,rep_089,199,79,40,199,10000000,0,0,100,79,254,7.75083,100,0
305,gen_1,rep_090,199,78,2,199,10000000,0,0,100,78,268,7.76762,100,0
305,gen_1,rep_091,199,79,0,199,10000000,0,0,100,79,265,7.77207,100,0
305,gen_1,rep_092,199,77,17,199,10000000,0,0,100,77,280,7.83718,100,0
305,gen_1,rep_093,199,75,3,199,10000000,0,0,100,75,319,8.14764,100,0
305,gen_1,rep_094,199,75,0,199,10000000,0,0,100,75,269,7.29523,100,0
305,gen_1,rep_095,199,87,13,199,10000000,0,0,100,87,273,7.88994,100,0
305,gen_1,rep_096,199,79,31,199,10000000,0,0,100,79,261,7.7337,100,0
305,gen_1,rep_097,199,75,5,199,10000000,0,0,100,75,292,7.9859,100,0
305,gen_1,rep_098,199,75,0,199,10000000,0,0,100,75,305,8.08736,100,0
305,gen_1,rep_099,199,95,1,199,10000000,0,0,100,95,266,7.85664,100,0
305,gen_1,rep_100,199,79,19,199,10000000,0,0,100,79,261,7.76126,100,0
305,gen_10,rep_001,190,85,21,190,9550000,0,0,100,85,267,7.76888,100,0
