rep,replay_gen,replay_rep,max_update,best_org_fitness,best_org_id,update,evaluations,test_estimations,found_solution,pop_training_coverage,max_approx_agg_score,num_unique_selected,entropy_selected_ids,parents_training_coverage,training_coverage_loss
296,lineage_gen_44,rep_050,156,92,3,156,7850000,0,0,100,92,270,7.86036,100,0
296,lineage_gen_44,rep_051,48,100,95,48,2450000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_052,39,100,425,39,2000000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_053,79,100,109,79,4000000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_054,156,88,21,156,7850000,0,0,100,88,295,8.02851,100,0
296,lineage_gen_44,rep_055,156,90,5,156,7850000,0,0,100,90,283,7.95689,100,0
296,lineage_gen_44,rep_056,156,100,1,156,7850000,0,0,100,100,278,7.95015,100,0
296,lineage_gen_44,rep_057,156,100,0,156,7850000,0,0,100,100,293,8.01201,100,0
296,lineage_gen_44,rep_058,40,100,243,40,2050000,0,1,100,100,265,7.87403,100,0
296,lineage_gen_44,rep_059,54,100,355,54,2750000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_060,25,100,209,25,1300000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_061,64,100,159,64,3250000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_062,156,90,1,156,7850000,0,0,100,90,290,7.98821,100,0
296,lineage_gen_44,rep_063,156,94,6,156,7850000,0,0,100,94,276,7.89994,100,0
296,lineage_gen_44,rep_064,156,99,3,156,7850000,0,0,100,99,256,7.80097,100,0
296,lineage_gen_44,rep_065,156,93,2,156,7850000,0,0,100,93,294,8.02517,100,0
296,lineage_gen_44,rep_066,86,100,24,86,4350000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_067,156,100,0,156,7850000,0,0,100,100,270,7.88701,100,0
296,lineage_gen_44,rep_068,16,100,18,16,850000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_069,49,100,380,49,2500000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_070,156,95,11,156,7850000,0,0,100,95,276,7.88356,100,0
296,lineage_gen_44,rep_071,101,100,30,101,5100000,0,1,100,100,5,2.31872,100,0
296,lineage_gen_44,rep_072,106,100,175,106,5350000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_073,154,100,288,154,7750000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_074,131,100,298,131,6600000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_075,86,100,168,86,4350000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_076,156,95,0,156,7850000,0,0,100,95,290,7.9943,100,0
296,lineage_gen_44,rep_077,156,92,0,156,7850000,0,0,100,92,272,7.88203,100,0
296,lineage_gen_44,rep_078,52,100,414,52,2650000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_079,156,93,0,156,7850000,0,0,100,93,280,7.9377,100,0
296,lineage_gen_44,rep_080,31,100,459,31,1600000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_081,156,100,0,156,7850000,0,0,100,100,262,7.84848,100,0
296,lineage_gen_44,rep_082,78,100,126,78,3950000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_083,116,100,433,116,5850000,0,1,100,100,248,7.7618,100,0
296,lineage_gen_44,rep_084,156,94,0,156,7850000,0,0,100,94,274,7.88162,100,0
296,lineage_gen_44,rep_085,156,91,4,156,7850000,0,0,100,91,260,7.81931,100,0
296,lineage_gen_44,rep_086,156,95,2,156,7850000,0,0,100,95,258,7.79932,100,0
296,lineage_gen_44,rep_087,49,100,402,49,2500000,0,1,100,100,2,0.998049,100,0
296,lineage_gen_44,rep_088,61,100,352,61,3100000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_089,65,100,194,65,3300000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_090,88,100,229,88,4450000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_091,21,100,285,21,1100000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_092,79,100,30,79,4000000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_093,33,100,395,33,1700000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_094,156,92,4,156,7850000,0,0,100,92,260,7.81132,100,0
296,lineage_gen_44,rep_095,156,93,0,156,7850000,0,0,100,93,279,7.92423,100,0
296,lineage_gen_44,rep_096,25,100,109,25,1300000,0,1,100,100,1,-0,100,0
296,lineage_gen_44,rep_097,156,94,17,156,7850000,0,0,100,94,272,7.88023,100,0
296,lineage_gen_44,rep_098,156,92,1,156,7850000,0,0,100,92,284,7.96768,100,0
296,lineage_gen_44,rep_099,156,96,6,156,7850000,0,0,100,96,269,7.87144,100,0
296,lineage_gen_44,rep_100,156,93,1,156,7850000,0,0,100,93,284,7.96458,100,0
